{0, 0}
{0.09859266966119541, 0.004777817041506975}
{0.11016375854736658, 0.01172001961443635}
{0.12214509456804888, 0.018606442147969946}
{0.13456601084155884, 0.025442234459179962}
{0.14745879603732773, 0.0322325232346587}
{0.1608590934621608, 0.03898243660907751}
{0.17480636799045193, 0.045697130010728566}
{0.1893444549279346, 0.052381813695877306}
{0.20452220838766333, 0.05904178246230492}
{0.220394271259228, 0.06568244812086277}
{0.23702199470826724, 0.0723093754178024}
{0.2544745428249258, 0.07892832224761437}
{0.27283022820746927, 0.08554528518640034}
{0.29217813785589003, 0.09216655162355507}
{0.3126201270999093, 0.09879876009432774}
{0.3342732843415269, 0.10544897084524839}
{0.3572730040172142, 0.11212474923747306}
{0.3817768536573395, 0.11883426536616573}
{0.407969489737718, 0.12558641432926138}
{0.43606897622310303, 0.13239096303830225}
{0.46633500511916626, 0.13925873151162693}
{0.49907973544104667, 0.14620181950921113}
{0.5346822977029866, 0.15323389360366949}
{0.5736085261653572, 0.16037055604811146}
{0.6164383037297204, 0.16762982627685852}
{0.6639042553266623, 0.17503278055762522}
{0.7169478152582347, 0.1826044187024317}
{0.7768027164598094, 0.19037486519185115}
{0.8451233150598964, 0.19838107759569595}
{0.9241893156570762, 0.2066693516534935}
{1.0172472462360018, 0.21529912994437642}
{1.1291117128142005, 0.2243490523054901}
{1.2672978981804879, 0.2339271052228772}
{1.444347481815863, 0.2441888730751322}
{1.6831914610547964, 0.25537353398660256}
{2.0317208119555508, 0.2678846821413351}
{2.613951838874838, 0.28251172652568307}
{3.922659648332925, 0.3013006329862791}
