{0.01, 3.625342172368708*^-6}
{0.0707945784384138, 0.00019638888104167907}
{0.07244359600749899, 0.00020637243207807684}
{0.07413102413009177, 0.00021689553870498805}
{0.07585775750291836, 0.00022799011645288416}
{0.07762471166286919, 0.00023969018552120477}
{0.07943282347242814, 0.0002520320242552177}
{0.08128305161640995, 0.0002650543345716772}
{0.08317637711026708, 0.0002787984202791365}
{0.08511380382023767, 0.00029330837930677413}
{0.08709635899560805, 0.000308631310936757}
{0.08912509381337459, 0.0003248175392098045}
{0.09120108393559097, 0.00034192085376166754}
{0.0933254300796991, 0.00035999876944175835}
{0.09549925860214359, 0.00037911280615389486}
{0.09772372209558107, 0.00039932879046484523}
{0.1, 0.00042071718063201496}
{0.10232929922807542, 0.00044335341680956024}
{0.10471285480508996, 0.00046731829830965333}
{0.10715193052376065, 0.0004926983899187834}
{0.1096478196143185, 0.0005195864593871696}
{0.11220184543019636, 0.0005480819483478387}
{0.1148153621496883, 0.0005782914790463206}
{0.11748975549395298, 0.0006103293994024314}
{0.12022644346174131, 0.0006443183690619213}
{0.12302687708123818, 0.0006803899892348015}
{0.12589254117941676, 0.0007186854792554053}
{0.12882495516931342, 0.0007593564029364216}
{0.13182567385564073, 0.0008025654479233366}
{0.1348962882591654, 0.0008484872613841027}
{0.13803842646028852, 0.000897309345486069}
{0.14125375446227548, 0.0009492330162304844}
{0.1445439770745927, 0.001004474429301001}
{0.1479108388168207, 0.0010632656766690536}
{0.1513561248436208, 0.0011258559577572225}
{0.1548816618912481, 0.0011925128289890143}
{0.15848931924611134, 0.0012635235355616923}
{0.16218100973589297, 0.0013391964292414828}
{0.16595869074375605, 0.0014198624759022198}
{0.16982436524617442, 0.0015058768564069997}
{0.17378008287493754, 0.001597620664244993}
{0.1778279410038923, 0.0016955027030906861}
{0.18197008586099836, 0.0017999613871311066}
{0.18620871366628675, 0.0019114667466057804}
{0.19054607179632474, 0.0020305225405009954}
{0.19498445997580455, 0.002157668477752372}
{0.19952623149688797, 0.0022934825475888106}
{0.20417379446695297, 0.0024385834588181747}
{0.20892961308540398, 0.002593633186887727}
{0.21379620895022325, 0.0027593396264278852}
{0.2187761623949553, 0.002936459345719624}
{0.223872113856834, 0.00312580043808384}
{0.22908676527677735, 0.003328225463568907}
{0.23442288153199228, 0.0035446544725191184}
{0.2398832919019491, 0.0037760681006053076}
{0.2454708915685031, 0.004023510722717784}
{0.25118864315095807, 0.004288093650730935}
{0.25703957827688634, 0.00457099835757328}
{0.26302679918953814, 0.004873479707260219}
{0.26915348039269155, 0.005196869167594915}
{0.2754228703338166, 0.005542577979120567}
{0.28183829312644537, 0.005912100250637778}
{0.28840315031266056, 0.006307015948209622}
{0.29512092266663853, 0.006728993741094357}
{0.3019951720402016, 0.007179793664512673}
{0.30902954325135906, 0.0076612695556256315}
{0.31622776601683794, 0.008175371215613878}
{0.32359365692962827, 0.008724146247384434}
{0.3311311214825911, 0.009309741515252342}
{0.33884415613920255, 0.00993440417003461}
{0.34673685045253166, 0.010600482180433076}
{0.35481338923357547, 0.011310424309473705}
{0.3630780547701014, 0.012066779473201132}
{0.37153522909717257, 0.012872195417908653}
{0.38018939632056126, 0.013729416652014026}
{0.38904514499428067, 0.014641281569379149}
{0.3981071705534973, 0.01561071870251477}
{0.40738027780411284, 0.016640742046802236}
{0.41686938347033553, 0.0177344454007075}
{0.4265795188015928, 0.01889499567199999}
{0.4365158322401661, 0.020125625106316217}
{0.44668359215096326, 0.02142962240203737}
{0.4570881896148752, 0.022810322684420712}
{0.4677351412871981, 0.02427109632219557}
{0.47863009232263826, 0.0258153365814192}
{0.48977881936844614, 0.027446446124157167}
{0.5011872336272722, 0.029167822373461157}
{0.5128613839913648, 0.030982841780978754}
{0.5248074602497725, 0.03289484304921791}
{0.5370317963702527, 0.034907109376766554}
{0.5495408738576245, 0.03702284981141921}
{0.5623413251903491, 0.03924517981291284}
{0.5754399373371569, 0.04157710114354865}
{0.588843655355589, 0.04402148122104904}
{0.6025595860743578, 0.04658103208327844}
{0.6165950018614822, 0.049258289128581344}
{0.6309573444801934, 0.05205558980818613}
{0.6456542290346556, 0.054975052458030284}
{0.6606934480075961, 0.05801855546622555}
{0.6760829753919819, 0.06118771697891875}
{0.6918309709189366, 0.06448387535129228}
{0.707945784384138, 0.06790807055170096}
{0.7244359600749902, 0.07146102672532434}
{0.7413102413009177, 0.07514313611913423}
{0.758577575029184, 0.07895444456243393}
{0.776247116628692, 0.08289463868672081}
{0.7943282347242817, 0.08696303505528007}
{0.8128305161640995, 0.09115857135687763}
{0.8317637711026709, 0.09547979979938805}
{0.8511380382023763, 0.09992488281844533}
{0.8709635899560805, 0.10449159119352651}
{0.8912509381337455, 0.109177304639626}
{0.9120108393559097, 0.11397901491723188}
{0.933254300796991, 0.11889333147704031}
{0.9549925860214359, 0.12391648962918259}
{0.9772372209558107, 0.1290443612000802}
{1., 0.13427246761377643}
{1.0232929922807548, 0.13959599530915542}
{1.0471285480508996, 0.14500981338015304}
{1.071519305237607, 0.15050849330328867}
{1.096478196143185, 0.1560863305958689}
{1.122018454301963, 0.1617373682293218}
{1.1481536214968828, 0.16745542160553106}
{1.174897554939529, 0.17323410488993501}
{1.2022644346174132, 0.1790668584836946}
{1.2302687708123812, 0.1849469774084729}
{1.2589254117941675, 0.19086764037141218}
{1.2882495516931336, 0.1968219392746801}
{1.3182567385564075, 0.20280290893354672}
{1.3489628825916533, 0.20880355676916904}
{1.3803842646028852, 0.21481689224711129}
{1.412537544622754, 0.22083595583987722}
{1.4454397707459279, 0.22685384730129915}
{1.4791083881682072, 0.23286375305227014}
{1.5135612484362087, 0.23885897249083984}
{1.5488166189124812, 0.24483294305489026}
{1.584893192461114, 0.2507792638822264}
{1.6218100973589298, 0.2566917179306866}
{1.6595869074375613, 0.26256429243958324}
{1.6982436524617444, 0.2683911976331091}
{1.7378008287493762, 0.2741668835860826}
{1.7782794100389228, 0.2798860551922338}
{1.8197008586099843, 0.2855436851949876}
{1.8620871366628675, 0.2911350252600272}
{1.9054607179632483, 0.29665561508771465}
{1.9498445997580456, 0.3021012895813791}
{1.9952623149688808, 0.30746818410447246}
{2.0417379446695296, 0.31275273787536123}
{2.0892961308540388, 0.31795169556303415}
{2.1379620895022327, 0.3230621071600364}
{2.1877616239495516, 0.3280813262204747}
{2.23872113856834, 0.3330070065608701}
{2.2908676527677723, 0.33783709752992125}
{2.344228815319923, 0.34256983795990475}
{2.39883291901949, 0.3472037489174438}
{2.454708915685031, 0.3517376253747994}
{2.5118864315095797, 0.3561705269247161}
{2.570395782768865, 0.36050176766227027}
{2.6302679918953813, 0.3647309053562227}
{2.691534803926917, 0.3688577300301735}
{2.7542287033381663, 0.37288225207047726}
{2.818382931264455, 0.3768046899735361}
{2.8840315031266055, 0.3806254578398731}
{2.951209226666387, 0.3843451527164431}
{3.019951720402016, 0.38796454188209367}
{3.090295432513592, 0.39148455016409117}
{3.1622776601683795, 0.39490624736628216}
{3.2359365692962845, 0.3982308358819246}
{3.311311214825911, 0.4014596385565824}
{3.3884415613920273, 0.4045940868588413}
{3.4673685045253166, 0.40763570940908955}
{3.548133892335757, 0.41058612090926816}
{3.630780547701014, 0.4134470115094151}
{3.715352290971724, 0.41622013664008206}
{3.801893963205613, 0.41890730733331377}
{3.890451449942805, 0.42151038104890354}
{3.981071705534973, 0.42403125301710937}
{4.073802778041126, 0.42647184810392613}
{4.168693834703355, 0.42883411320040116}
{4.265795188015925, 0.4311200101333386}
{4.365158322401661, 0.4333315090910527}
{4.46683592150963, 0.4354705825546134}
{4.570881896148752, 0.4375391997222401}
{4.677351412871981, 0.43953932141213264}
{4.786300923226385, 0.44147289542706825}
{4.897788193684462, 0.4433418523624882}
{5.011872336272725, 0.44514810183855547}
{5.1286138399136485, 0.44689352913572566}
{5.248074602497728, 0.4485799922127282}
{5.370317963702527, 0.45020931908546996}
{5.4954087385762485, 0.45178330554521634}
{5.623413251903491, 0.4533037131944533}
{5.754399373371572, 0.4547722677790591}
{5.88843655355589, 0.456190657795797}
{6.025595860743581, 0.45756053335464014}
{6.165950018614822, 0.45888350527606536}
{6.309573444801936, 0.4601611444041419}
{6.456542290346556, 0.46139498111702654}
{6.6069344800759575, 0.4625865050172866}
{6.760829753919819, 0.4637371647853437}
{6.918309709189363, 0.46484836818020714}
{7.07945784384138, 0.46592148217257173}
{7.244359600749899, 0.46695783319624573}
{7.413102413009177, 0.46795870750477786}
{7.585775750291836, 0.4689253516210203}
{7.76247116628692, 0.46985897286823686}
{7.943282347242813, 0.4707607399721918}
{8.128305161640995, 0.4716317837244637}
{8.317637711026709, 0.4724731976980035}
{8.511380382023768, 0.47328603900669597}
{8.709635899560805, 0.47407132910138217}
{8.91250938133746, 0.47483005459547734}
{9.120108393559097, 0.47556316811393445}
{9.332543007969914, 0.4762715891599059}
{9.549925860214358, 0.4769562049940022}
{9.772372209558112, 0.47761787152156887}
{10., 0.4782574141838792}
{10.232929922807546, 0.4788756288495907}
{10.471285480508996, 0.4794732827032257}
{10.71519305237607, 0.48005111512781623}
{10.964781961431852, 0.48060983857920564}
{11.220184543019641, 0.48115013944982044}
{11.481536214968829, 0.4816726789200219}
{11.748975549395302, 0.48217809379541293}
{12.02264434617413, 0.4826669973287239}
{12.30268770812381, 0.48313998002511754}
{12.589254117941675, 0.4835976104299632}
{12.882495516931336, 0.4840404358983}
{13.182567385564074, 0.4844689833453824}
{13.489628825916533, 0.48488375997784056}
{13.803842646028853, 0.48528525400512385}
{14.12537544622754, 0.4856739353310063}
{14.45439770745928, 0.4860502562250425}
{14.791083881682072, 0.48641465197395056}
{15.135612484362087, 0.4867675415129773}
{15.488166189124811, 0.4871093280373752}
{15.848931924611142, 0.48744039959417856}
{16.218100973589298, 0.48776112965451995}
{16.595869074375614, 0.48807187766677707}
{16.982436524617444, 0.48837298959086967}
{17.378008287493763, 0.48866479841407096}
{17.78279410038923, 0.48894762464871394}
{18.197008586099845, 0.4892217768122012}
{18.620871366628677, 0.4894875518897444}
{19.054607179632484, 0.48974523578026996}
{19.498445997580454, 0.48999510372594046}
{19.952623149688808, 0.4902374207257483}
{20.417379446695296, 0.4904724419336411}
{20.892961308540407, 0.4907004130416413}
{21.379620895022324, 0.49092157064842185}
{21.87761623949552, 0.4911361426138}
{22.3872113856834, 0.49134434839960217}
{22.908676527677724, 0.49154639939735395}
{23.442288153199225, 0.491742499243242}
{23.9883291901949, 0.49193284412078075}
{24.547089156850312, 0.4921176230516209}
{25.118864315095795, 0.4922970181749137}
{25.703957827688647, 0.49247120501565095}
{26.302679918953814, 0.4926403527423762}
{26.915348039269166, 0.49280462441466233}
{27.542287033381662, 0.4929641772207389}
{28.18382931264455, 0.49311916270563527}
{28.84031503126606, 0.4932697269902052}
{29.51209226666387, 0.49341601098138}
{30.19951720402016, 0.4935581505739872}
{30.90295432513592, 0.4936962768444662}
{31.622776601683793, 0.49383051623679525}
{32.35936569296285, 0.49396099074093835}
{33.11311214825911, 0.4940878180641062}
{33.884415613920275, 0.4942111117951179}
{34.673685045253166, 0.4943309815621416}
{35.48133892335757, 0.4944475331840728}
{36.30780547701014, 0.4945608688158162}
{37.15352290971728, 0.49467108708770935}
{38.018939632056124, 0.49477828323933}
{38.904514499428046, 0.4948825492479143}
{39.810717055349734, 0.49498397395160604}
{40.73802778041126, 0.4950826431677468}
{41.68693834703355, 0.495178639806414}
{42.65795188015925, 0.4952720439793949}
{43.65158322401661, 0.49536293310479285}
{44.6683592150963, 0.49545138200743755}
{45.708818961487516, 0.4955374630152787}
{46.77351412871981, 0.4956212460519235}
{47.86300923226385, 0.49570279872548173}
{48.97788193684461, 0.49578218641386795}
{50.11872336272725, 0.4958594723467078}
{51.28613839913648, 0.4959347176839915}
{52.480746024977286, 0.4960079815916054}
{53.70317963702527, 0.49607932131387317}
{54.954087385762485, 0.49614879224322944}
{56.23413251903491, 0.4962164479871464}
{57.54399373371572, 0.4962823404324242}
{58.8843655355589, 0.4963465198069552}
{60.25595860743581, 0.4964090347390695}
{61.65950018614822, 0.4964699323145567}
{63.095734448019364, 0.49652925813146276}
{64.56542290346556, 0.49658705635275535}
{66.06934480075964, 0.49664336975694073}
{67.60829753919819, 0.49669823978672284}
{69.18309709189363, 0.49675170659577816}
{70.79457843841381, 0.4968038090937309}
{72.44359600749898, 0.4968545849893969}
{74.13102413009177, 0.49690407083237115}
{75.85775750291836, 0.4969523020530226}
{77.6247116628692, 0.4969993130009674}
{79.43282347242814, 0.4970451369820756}
{81.28305161640995, 0.49708980629407695}
{83.17637711026708, 0.497133352260821}
{85.11380382023768, 0.4971758052652448}
{87.09635899560806, 0.4972171947811015}
{89.12509381337459, 0.49725754940350175}
{91.20108393559097, 0.49729689687831347}
{93.32543007969915, 0.49733526413046764}
{95.49925860214358, 0.49737267729121304}
{97.72372209558111, 0.49740916172436334}
{100., 0.49744474205157757}
{102.32929922807536, 0.497479442176708}
{104.71285480509006, 0.49751328530926126}
{107.1519305237607, 0.49754629398699884}
{109.64781961431851, 0.4975784900977181}
{112.2018454301963, 0.497609894900242}
{114.81536214968841, 0.497640529044652}
{117.48975549395303, 0.49767041259179157}
{120.22644346174131, 0.49769956503206964}
{123.02687708123811, 0.4977280053035939}
{125.89254117941661, 0.49775575180965614}
{128.82495516931348, 0.49778282243559857}
{131.82567385564073, 0.4978092345650819}
{134.89628825916532, 0.49783500509578293}
{138.03842646028838, 0.4978601504545391}
{141.25375446227554, 0.49788468661196406}
{144.5439770745928, 0.4979086290965544}
{147.91083881682073, 0.497931993008306}
{151.3561248436207, 0.497954793031862}
{154.88166189124829, 0.4979770434492032}
{158.48931924611142, 0.49799875815190786}
{162.18100973589299, 0.49801995065298976}
{165.95869074375597, 0.498040634098334}
{169.8243652461746, 0.4980608212777447}
{173.78008287493762, 0.4980805246356196}
{177.82794100389228, 0.49809975628126546}
{181.97008586099827, 0.4981185279988671}
{186.20871366628694, 0.4981368512571241}
{190.54607179632484, 0.49815473721856757}
{194.98445997580455, 0.49817219674856666}
{199.52623149688787, 0.49818924042403884}
{204.17379446695315, 0.49820587854187426}
{208.92961308540407, 0.49822212112708325}
{213.79620895022325, 0.4982379779406795}
{218.77616239495518, 0.4982534584873053}
{223.87211385683423, 0.4982685720226117}
{229.08676527677747, 0.4982833275604006}
{234.42288153199226, 0.49829773387953724}
{239.88329190194898, 0.4983117995306412}
{245.47089156850285, 0.4983255328425655}
{251.18864315095823, 0.4983389419286699}
{257.03957827688646, 0.4983520346928945}
{263.02679918953817, 0.4983648188356452}
{269.1534803926914, 0.49837730185949164}
{275.4228703338169, 0.4983894910746891}
{281.8382931264455, 0.49840139360452856}
{288.40315031266056, 0.49841301639051977}
{295.1209226666384, 0.4984243661974167}
{301.9951720402019, 0.49843544961808517}
{309.0295432513592, 0.4984462730782255}
{316.22776601683796, 0.4984568428409478}
{323.5936569296281, 0.4984671650112098}
{331.1311214825914, 0.49847724554012074}
{338.84415613920277, 0.4984870902291138}
{346.73685045253166, 0.49849670473399577}
{354.8133892335753, 0.49850609456887296}
{363.07805477010174, 0.4985152651099617}
{371.53522909717276, 0.49852422159928567}
{380.1893963205613, 0.49853296914826306}
{389.04514499428046, 0.498541512741188}
{398.1071705534977, 0.4985498572386119}
{407.380277804113, 0.498558007380622}
{416.8693834703355, 0.49856596779002815}
{426.57951880159254, 0.49857374297545454}
{436.51583224016565, 0.49858133733434334}
{446.6835921509635, 0.49858875515587103}
{457.0881896148752, 0.4985960006237811}
{467.73514128719813, 0.4986030778191362}
{478.630092322638, 0.49860999072298984}
{489.77881936844665, 0.49861674321898575}
{501.18723362727246, 0.4986233390958793}
{512.8613839913648, 0.49862978204999137}
{524.8074602497722, 0.4986360756875903}
{537.0317963702532, 0.4986422235272093}
{549.5408738576248, 0.498648229001898}
{562.341325190349, 0.4986540954614103}
{575.4399373371566, 0.49865982617433446}
{588.8436553555896, 0.49866542433016053}
{602.5595860743581, 0.4986708930412933}
{616.5950018614822, 0.49867623534500927}
{630.957344480193, 0.49868145420535864}
{645.6542290346563, 0.4986865525150183}
{660.6934480075964, 0.4986915330970905}
{676.0829753919819, 0.49869639870685584}
{691.8309709189363, 0.4987011520334775}
{707.9457843841387, 0.4987057957016584}
{724.4359600749906, 0.49871033227325606}
{741.3102413009177, 0.49871476424885264}
{758.5775750291835, 0.4987190940692818}
{776.2471166286912, 0.49872332411711834}
{794.3282347242822, 0.49872745671812413}
{812.8305161640995, 0.4987314941426586}
{831.7637711026708, 0.49873543860705016}
{851.1380382023759, 0.49873929227493247}
{870.9635899560815, 0.49874305725854473}
{891.2509381337459, 0.49874673561999844}
{912.0108393559096, 0.49875032937251035}
{933.2543007969905, 0.49875384048160404}
{954.9925860214369, 0.4987572708662789}
{977.2372209558112, 0.4987606224001504}
{1000., 0.4987638969125592}
