{0, 0}
{0.008853004491902388, 0.008655924362513941}
{0.019215888836722088, 0.018414931969202207}
{0.02985521635169256, 0.028040744794729688}
{0.04078615493701893, 0.03754118986405413}
{0.052025024746738105, 0.04692379017967662}
{0.06358941521877377, 0.05619579740506243}
{0.07549831692701106, 0.06536422270713525}
{0.08777227053204187, 0.07443586608552893}
{0.10043353552054554, 0.0834173444977299}
{0.11350628192374955, 0.09231511907693273}
{0.12701680881421396, 0.10113552173324603}
{0.14099379412412172, 0.10988478142888104}
{0.15546858124181412, 0.11856905042443634}
{0.17047550897090094, 0.12719443080692908}
{0.18605229283553817, 0.1357670016316609}
{0.20224046746172217, 0.14429284704058187}
{0.21908590195680713, 0.1527780857612196}
{0.23663940297920041, 0.16122890244471244}
{0.25495742371286284, 0.16965158137211664}
{0.27410290147312694, 0.17805254314893337}
{0.29414625249266085, 0.18643838512420288}
{0.3151665600096653, 0.1948159264197341}
{0.33725300171493994, 0.20319225864697182}
{0.36050657576455064, 0.21157480363691075}
{0.3850422021403219, 0.2199713798307643}
{0.4109912998746566, 0.22839027940118342}
{0.4385049730658619, 0.23684035873139533}
{0.46775798339961755, 0.24533114562340524}
{0.4989537495969494, 0.2538729676093233}
{0.5323307032358475, 0.26247710710849415}
{0.5681704587376349, 0.27115599106553234}
{0.6068084434464739, 0.2799234253591706}
{0.6486479146112859, 0.2887948880560943}
{0.6941787179649683, 0.2977879010740738}
{0.7440028091497282, 0.30692250794099685}
{0.7988696237561137, 0.31622189761766695}
{0.8597261299610741, 0.3257132333817506}
{0.9277893607861941, 0.33542877608177746}
{1.0046544288228962, 0.34540744089504466}
{1.0924605588350407, 0.3556970116392945}
{1.1941559905116992, 0.3663573876232543}
{1.3139398595608227, 0.3774655199300336}
{1.4580403003874451, 0.3891232527604399}
{1.636180157087105, 0.40147047621308135}
{1.864587478570272, 0.41470877667145783}
{2.172937278536873, 0.42914807729904597}
{2.623213611910164, 0.44531135186893883}
{3.3759497893338835, 0.46422144320250003}
{5.069114869650808, 0.4885289770393349}
