{0.01, 7.991663922059228*^-6}
{0.010232929922807542, 8.368310352198519*^-6}
{0.010471285480508996, 8.762708633991535*^-6}
{0.010715193052376065, 9.175695487722266*^-6}
{0.01096478196143185, 9.608147077139366*^-6}
{0.011220184543019636, 0.000010060980868656666}
{0.01148153621496883, 0.000010535157579541993}
{0.011748975549395297, 0.000011031683217198797}
{0.012022644346174132, 0.000011551611214642148}
{0.012302687708123818, 0.00001209604466715911}
{0.012589254117941675, 0.00001266613867436578}
{0.012882495516931342, 0.000013263102792538809}
{0.013182567385564075, 0.000013888203602875614}
{0.013489628825916533, 0.000014542767401336801}
{0.013803842646028852, 0.00001522818301439119}
{0.01412537544622754, 0.000015945904748979655}
{0.014454397707459272, 0.000016697455480683277}
{0.014791083881682071, 0.000017484429888187846}
{0.01513561248436208, 0.000018308497840692365}
{0.01548816618912481, 0.000019171407944241765}
{0.015848931924611134, 0.000020074991256848242}
{0.0162181009735893, 0.000021021165178045355}
{0.016595869074375606, 0.00002201193752262496}
{0.016982436524617443, 0.000023049410786750917}
{0.017378008287493755, 0.00002413578661508547}
{0.01778279410038923, 0.000025273370480115343}
{0.018197008586099836, 0.000026464576581087467}
{0.018620871366628676, 0.000027711932975734466}
{0.019054607179632473, 0.00002901808695397029}
{0.019498445997580455, 0.00003038581066517555}
{0.0199526231496888, 0.00003181800701168762}
{0.020417379446695295, 0.00003331771582243871}
{0.020892961308540396, 0.000034888120316240154}
{0.021379620895022326, 0.000036532553871089464}
{0.02187761623949553, 0.00003825450711609324}
{0.0223872113856834, 0.00004005763535526653}
{0.022908676527677724, 0.00004194576634567348}
{0.023442288153199226, 0.00004392290844170991}
{0.023988329190194897, 0.00004599325912609101}
{0.02454708915685031, 0.000048161213943325324}
{0.025118864315095794, 0.00005043137585810782}
{0.025703957827688646, 0.000052808565055171415}
{0.026302679918953815, 0.00005529782920456277}
{0.026915348039269153, 0.00005790445421241104}
{0.02754228703338166, 0.00006063397548190729}
{0.028183829312644536, 0.00006349218970764382}
{0.028840315031266057, 0.0000664851672297768}
{0.029512092266663854, 0.00006961926497345936}
{0.03019951720402016, 0.00007290114000208107}
{0.030902954325135904, 0.00007633776371527129}
{0.03162277660168379, 0.00007993643671827128}
{0.03235936569296283, 0.00008370480439968919}
{0.03311311214825911, 0.00008765087324807547}
{0.033884415613920256, 0.00009178302794394166}
{0.034673685045253165, 0.00009611004926414523}
{0.03548133892335755, 0.00010064113283819078}
{0.03630780547701014, 0.00010538590879529173}
{0.03715352290971726, 0.00011035446234865122}
{0.038018939632056124, 0.00011555735535660224}
{0.03890451449942805, 0.00012100564891329122}
{0.039810717055349734, 0.00012671092701442777}
{0.04073802778041126, 0.0001326853213501075}
{0.04168693834703355, 0.00013894153728164036}
{0.04265795188015926, 0.00014549288105635336}
{0.04365158322401661, 0.00015235328832224405}
{0.0446683592150963, 0.00015953735400249273}
{0.04570881896148752, 0.0001670603635995059}
{0.046773514128719815, 0.00017493832599350272}
{0.04786300923226385, 0.00018318800781018792}
{0.04897788193684462, 0.00019182696943292063}
{0.05011872336272725, 0.0002008736027391898}
{0.05128613839913648, 0.00021034717064337643}
{0.05248074602497726, 0.00022026784853648325}
{0.05370317963702527, 0.0002306567677118731}
{0.054954087385762455, 0.00024153606087439064}
{0.05623413251903491, 0.00025292890983533}
{0.057543993733715694, 0.00026485959549689837}
{0.0588843655355589, 0.0002773535502414125}
{0.06025595860743578, 0.0002904374128367157}
{0.06165950018614822, 0.0003041390859872687}
{0.06309573444801933, 0.00031848779665155815}
{0.06456542290346556, 0.0003335141592703562}
{0.06606934480075961, 0.0003492502420371481}
{0.06760829753919818, 0.0003657296363685115}
{0.06918309709189363, 0.0003829875297226959}
{0.0707945784384138, 0.00040106078193646085}
{0.07244359600749899, 0.00041998800524558033}
{0.07413102413009177, 0.0004398096481722202}
{0.07585775750291836, 0.00046056808346626175}
{0.07762471166286919, 0.0004823077002978612}
{0.07943282347242814, 0.0005050750009072281}
{0.08128305161640995, 0.0005289187019298584}
{0.08317637711026708, 0.0005538898406205152}
{0.08511380382023767, 0.0005800418862173818}
{0.08709635899560805, 0.0006074308566891936}
{0.08912509381337459, 0.0006361154411294588}
{0.09120108393559097, 0.0006661571280657422}
{0.0933254300796991, 0.0006976203399675399}
{0.09549925860214359, 0.0007305725742492116}
{0.09772372209558107, 0.0007650845510735079}
{0.1, 0.0008012303682795147}
{0.10232929922807542, 0.000839087663766784}
{0.10471285480508996, 0.0008787377856831935}
{0.10715193052376065, 0.0009202659707782427}
{0.1096478196143185, 0.0009637615312942192}
{0.11220184543019636, 0.0010093180507847106}
{0.1148153621496883, 0.0010570335892577233}
{0.11748975549395298, 0.0011070108980594572}
{0.12022644346174131, 0.0011593576449228065}
{0.12302687708123818, 0.0012141866496161707}
{0.12589254117941676, 0.0012716161306422313}
{0.12882495516931342, 0.0013317699634427334}
{0.13182567385564073, 0.0013947779505718244}
{0.1348962882591654, 0.0014607761043112946}
{0.13803842646028852, 0.0015299069422018891}
{0.14125375446227548, 0.0016023197959641987}
{0.1445439770745927, 0.0016781711342869232}
{0.1479108388168207, 0.0017576248999454632}
{0.1513561248436208, 0.0018408528617148217}
{0.1548816618912481, 0.0019280349815147852}
{0.15848931924611134, 0.0020193597972133783}
{0.16218100973589297, 0.002115024821480146}
{0.16595869074375605, 0.0022152369570500557}
{0.16982436524617442, 0.002320212928711137}
{0.17378008287493754, 0.0024301797322788254}
{0.1778279410038923, 0.0025453751007465217}
{0.18197008586099836, 0.0026660479877337064}
{0.18620871366628675, 0.0027924590682502507}
{0.19054607179632474, 0.002924881256690338}
{0.19498445997580455, 0.0030636002418463026}
{0.19952623149688797, 0.0032089150385738907}
{0.20417379446695297, 0.0033611385555853282}
{0.20892961308540398, 0.003520598178639476}
{0.21379620895022325, 0.003687636368188644}
{0.2187761623949553, 0.0038626112702833514}
{0.223872113856834, 0.00404589733926123}
{0.22908676527677735, 0.0042378859704259}
{0.23442288153199228, 0.004438986140573059}
{0.2398832919019491, 0.004649625053826549}
{0.2454708915685031, 0.004870248789816168}
{0.25118864315095807, 0.0051013229507480785}
{0.25703957827688634, 0.005343333303401332}
{0.26302679918953814, 0.005596786411508124}
{0.26915348039269155, 0.005862210253358811}
{0.2754228703338166, 0.006140154818806223}
{0.28183829312644537, 0.006431192679122704}
{0.28840315031266056, 0.0067359195224037105}
{0.29512092266663853, 0.0070549546463972036}
{0.3019951720402016, 0.007388941399789513}
{0.30902954325135906, 0.007738547562084077}
{0.31622776601683794, 0.008104465651296787}
{0.32359365692962827, 0.008487413147741462}
{0.3311311214825911, 0.008888132621228607}
{0.33884415613920255, 0.00930739174805095}
{0.34673685045253166, 0.009745983203186228}
{0.35481338923357547, 0.01020472441225289}
{0.3630780547701014, 0.010684457146901255}
{0.37153522909717257, 0.011186046946564067}
{0.38018939632056126, 0.011710382348817421}
{0.38904514499428067, 0.012258373910083838}
{0.3981071705534973, 0.012830952998046806}
{0.40738027780411284, 0.013429070336981326}
{0.41686938347033553, 0.01405369428729078}
{0.4265795188015928, 0.014705808840884304}
{0.4365158322401661, 0.01538641131470305}
{0.44668359215096326, 0.016096509725715864}
{0.4570881896148752, 0.016837119832119857}
{0.4677351412871981, 0.01760926182730879}
{0.47863009232263826, 0.01841395667546914}
{0.48977881936844614, 0.019252222080431362}
{0.5011872336272722, 0.02012506808269044}
{0.5128613839913648, 0.02103349228329045}
{0.5248074602497725, 0.02197847469759325}
{0.5370317963702527, 0.022960972246756334}
{0.5495408738576245, 0.023981912900053783}
{0.5623413251903491, 0.025042189486922058}
{0.5754399373371569, 0.026142653203750765}
{0.588843655355589, 0.027284106846906048}
{0.6025595860743578, 0.028467297810170718}
{0.6165950018614822, 0.029692910891618084}
{0.6309573444801934, 0.030961560961771634}
{0.6456542290346556, 0.03227378555162407}
{0.6606934480075961, 0.033630037425520225}
{0.6760829753919819, 0.03503067720992172}
{0.6918309709189366, 0.036475966154469144}
{0.707945784384138, 0.03796605910640133}
{0.7244359600749902, 0.03950099778307831}
{0.7413102413009177, 0.04108070442996666}
{0.758577575029184, 0.04270497595279006}
{0.776247116628692, 0.044373478612524817}
{0.7943282347242817, 0.04608574337041297}
{0.8128305161640995, 0.04784116196708056}
{0.8317637711026709, 0.04963898381516249}
{0.8511380382023763, 0.05147831377852362}
{0.8709635899560805, 0.05335811090325184}
{0.8912509381337455, 0.05527718815617691}
{0.9120108393559097, 0.057234213215827764}
{0.933254300796991, 0.059227710348651895}
{0.9549925860214359, 0.061256063390167904}
{0.9772372209558107, 0.06331751983673847}
{1., 0.06541019603909426}
{1.0232929922807548, 0.06753208347389267}
{1.0471285480508996, 0.0696810560547402}
{1.071519305237607, 0.07185487842958464}
{1.096478196143185, 0.07405121519744948}
{1.122018454301963, 0.07626764096447551}
{1.1481536214968828, 0.07850165114740003}
{1.174897554939529, 0.08075067342220643}
{1.2022644346174132, 0.08301207970692265}
{1.2302687708123812, 0.08528319856062472}
{1.2589254117941675, 0.08756132787571899}
{1.2882495516931336, 0.08984374773764416}
{1.3182567385564075, 0.09212773332526172}
{1.3489628825916533, 0.094410567726388}
{1.3803842646028852, 0.09668955454609204}
{1.412537544622754, 0.09896203019042994}
{1.4454397707459279, 0.10122537571506299}
{1.4791083881682072, 0.10347702813652575}
{1.5135612484362087, 0.10571449111355315}
{1.5488166189124812, 0.1079353449166112}
{1.584893192461114, 0.11013725561536022}
{1.6218100973589298, 0.11231798342593305}
{1.6595869074375613, 0.11447539017241805}
{1.6982436524617444, 0.11660744582949269}
{1.7378008287493762, 0.11871223412558679}
{1.7782794100389228, 0.1207879571979854}
{1.8197008586099843, 0.12283293930276082}
{1.8620871366628675, 0.1248456295931616}
{1.9054607179632483, 0.1268246039899438}
{1.9498445997580456, 0.12876856617599816}
{1.9952623149688808, 0.13067634775543494}
{2.0417379446695296, 0.13254690762395444}
{2.0892961308540388, 0.13437933060287127}
{2.1379620895022327, 0.13617282539354045}
{2.1877616239495516, 0.13792672191219654}
{2.23872113856834, 0.13964046806740704}
{2.2908676527677723, 0.1413136260435079}
{2.344228815319923, 0.14294586815362573}
{2.39883291901949, 0.14453697232526508}
{2.454708915685031, 0.14608681728006234}
{2.5118864315095797, 0.14759537746726142}
{2.570395782768865, 0.14906271780786112}
{2.6302679918953813, 0.15048898830331872}
{2.691534803926917, 0.15187441855925063}
{2.7542287033381663, 0.15321931227086966}
{2.818382931264455, 0.15452404171298745}
{2.8840315031266055, 0.15578904227340504}
{2.951209226666387, 0.15701480706446017}
{3.019951720402016, 0.15820188164346885}
{3.090295432513592, 0.15935085886885278}
{3.1622776601683795, 0.16046237391490967}
{3.2359365692962845, 0.16153709946452413}
{3.311311214825911, 0.16257574109564035}
{3.3884415613920273, 0.16357903287406456}
{3.4673685045253166, 0.16454773316213414}
{3.548133892335757, 0.16548262065002123}
{3.630780547701014, 0.16638449061389474}
{3.715352290971724, 0.16725415140288952}
{3.801893963205613, 0.16809242115479892}
{3.890451449942805, 0.16890012473859972}
{3.981071705534973, 0.16967809092037156}
{4.073802778041126, 0.17042714974781248}
{4.168693834703355, 0.171148130147426}
{4.265795188015925, 0.17184185772750987}
{4.365158322401661, 0.17250915277930495}
{4.46683592150963, 0.17315082846807053}
{4.570881896148752, 0.17376768920539135}
{4.677351412871981, 0.17436052919370834}
{4.786300923226385, 0.1749301311338571}
{4.897788193684462, 0.1754772650863124}
{5.011872336272725, 0.17600268747682327}
