{0.01, 0.00002763514431163043}
{0.010232929922807542, 0.00002893768114935432}
{0.010471285480508996, 0.000030301617443826597}
{0.010715193052376065, 0.00003172984809493494}
{0.01096478196143185, 0.00003322540455394089}
{0.011220184543019636, 0.00003479146126981318}
{0.01148153621496883, 0.00003643134244169798}
{0.011748975549395297, 0.00003814852908967934}
{0.012022644346174132, 0.00003994666646119438}
{0.012302687708123818, 0.000041829571786132624}
{0.012589254117941675, 0.000043801242401967506}
{0.012882495516931342, 0.00004586586426038067}
{0.013182567385564075, 0.00004802782083848757}
{0.013489628825916533, 0.000050291702472213316}
{0.013803842646028852, 0.00005266231613080076}
{0.01412537544622754, 0.000055144695655196465}
{0.014454397707459272, 0.00005774411248171583}
{0.014791083881682071, 0.00006046608687392998}
{0.01513561248436208, 0.00006331639968703437}
{0.01548816618912481, 0.00006630110469060867}
{0.015848931924611134, 0.00006942654147588199}
{0.0162181009735893, 0.00007269934897581868}
{0.016595869074375606, 0.00007612647962665202}
{0.016982436524617443, 0.00007971521420291167}
{0.017378008287493755, 0.00008347317735641103}
{0.01778279410038923, 0.00008740835389462881}
{0.018197008586099836, 0.00009152910583155757}
{0.018620871366628676, 0.00009584419025249494}
{0.019054607179632473, 0.0001003627780260027}
{0.019498445997580455, 0.00010509447340842935}
{0.0199526231496888, 0.00011004933458135236}
{0.020417379446695295, 0.00011523789516890879}
{0.020892961308540396, 0.00012067118677926566}
{0.021379620895022326, 0.00012636076262341456}
{0.02187761623949553, 0.00013231872225897244}
{0.0223872113856834, 0.00013855773751803352}
{0.022908676527677724, 0.00014509107967149122}
{0.023442288153199226, 0.0001519326478945972}
{0.023988329190194897, 0.00015909699909221565}
{0.02454708915685031, 0.00016659937915311848}
{0.025118864315095794, 0.00017445575570211144}
{0.025703957827688646, 0.00018268285242065659}
{0.026302679918953815, 0.0001912981850154022}
{0.026915348039269153, 0.00020032009891388284}
{0.02754228703338166, 0.0002097678087707087}
{0.028183829312644536, 0.00021966143987493203}
{0.028840315031266057, 0.0002300220715489735}
{0.029512092266663854, 0.000240871782640484}
{0.03019951720402016, 0.0002522336992068417}
{0.030902954325135904, 0.0002641320445018231}
{0.03162277660168379, 0.00027659219137669925}
{0.03235936569296283, 0.0002896407172186836}
{0.03311311214825911, 0.0003033054615469838}
{0.033884415613920256, 0.0003176155864017584}
{0.034673685045253165, 0.0003326016396657483}
{0.03548133892335755, 0.0003482956214607821}
{0.03630780547701014, 0.0003647310537752824}
{0.03715352290971726, 0.00038194305348533626}
{0.038018939632056124, 0.00039996840893573483}
{0.03890451449942805, 0.00041884566026324706}
{0.039810717055349734, 0.00043861518364855204}
{0.04073802778041126, 0.0004593192796956493}
{0.04168693834703355, 0.00048100226614744893}
{0.04265795188015926, 0.0005037105751573638}
{0.04365158322401661, 0.0005274928553471963}
{0.0446683592150963, 0.000552400078897634}
{0.04570881896148752, 0.0005784856539243601}
{0.046773514128719815, 0.0006058055424145513}
{0.04786300923226385, 0.0006344183840049535}
{0.04897788193684462, 0.0006643856259054072}
{0.05011872336272725, 0.0006957716592811138}
{0.05128613839913648, 0.000728643962430575}
{0.05248074602497726, 0.0007630732511084824}
{0.05370317963702527, 0.0007991336363666959}
{0.054954087385762455, 0.0008369027903020734}
{0.05623413251903491, 0.0008764621201262269}
{0.057543993733715694, 0.0009178969509898592}
{0.0588843655355589, 0.0009612967180220946}
{0.06025595860743578, 0.0010067551680665037}
{0.06165950018614822, 0.0010543705716263576}
{0.06309573444801933, 0.0011042459455544871}
{0.06456542290346556, 0.0011564892870565301}
{0.06606934480075961, 0.0012112138196047524}
{0.06760829753919818, 0.0012685382513946222}
{0.06918309709189363, 0.0013285870470045058}
{0.0707945784384138, 0.0013914907129649137}
{0.07244359600749899, 0.0014573860979706426}
{0.07413102413009177, 0.001526416708514771}
{0.07585775750291836, 0.0015987330407647067}
{0.07762471166286919, 0.001674492929540493}
{0.07943282347242814, 0.001753861915303736}
{0.08128305161640995, 0.001837013630111839}
{0.08317637711026708, 0.0019241302035376913}
{0.08511380382023767, 0.0020154026896143204}
{0.08709635899560805, 0.0021110315159051356}
{0.08912509381337459, 0.002211226955865547}
{0.09120108393559097, 0.0023162096257094674}
{0.0933254300796991, 0.002426211007057304}
{0.09549925860214359, 0.0025414739966972927}
{0.09772372209558107, 0.0026622534848524705}
{0.1, 0.002788816963408157}
{0.10232929922807542, 0.00292144516560967}
{0.10471285480508996, 0.0030604327388090466}
{0.10715193052376065, 0.003206088951890225}
{0.1096478196143185, 0.0033587384390667938}
{0.11220184543019636, 0.003518721981799339}
{0.1148153621496883, 0.003686397330634857}
{0.11748975549395298, 0.0038621400688167787}
{0.12022644346174131, 0.0040463445195608036}
{0.12302687708123818, 0.004239424698925959}
{0.12589254117941676, 0.004441815316242733}
{0.12882495516931342, 0.004653972824075237}
{0.13182567385564073, 0.004876376519702067}
{0.1348962882591654, 0.005109529700095385}
{0.13803842646028852, 0.005353960872349643}
{0.14125375446227548, 0.005610225021467793}
{0.1445439770745927, 0.005878904937349513}
{0.1479108388168207, 0.0061606126027248164}
{0.1513561248436208, 0.006455990643659239}
{0.1548816618912481, 0.006765713844094954}
{0.15848931924611134, 0.007090490725692488}
{0.16218100973589297, 0.0074310651939996485}
{0.16595869074375605, 0.007788218251678461}
{0.16982436524617442, 0.00816276977917461}
{0.17378008287493754, 0.008555580382805574}
{0.1778279410038923, 0.008967553309763546}
{0.18197008586099836, 0.0093996364289789}
{0.18620871366628675, 0.009852824276154151}
{0.19054607179632474, 0.010328160160551254}
{0.19498445997580455, 0.010826738330300128}
{0.19952623149688797, 0.011349706192060745}
{0.20417379446695297, 0.011898266579844967}
{0.20892961308540398, 0.012473680066638774}
{0.21379620895022325, 0.013077267311193932}
{0.2187761623949553, 0.01371041143094129}
{0.223872113856834, 0.014374560390437751}
{0.22908676527677735, 0.015071229393074415}
{0.23442288153199228, 0.01580200326195088}
{0.2398832919019491, 0.016568538793863292}
{0.2454708915685031, 0.017372567068252544}
{0.25118864315095807, 0.018215895690737467}
{0.25703957827688634, 0.0191004109485084}
{0.26302679918953814, 0.020028079852401466}
{0.26915348039269155, 0.02100095203793131}
{0.2754228703338166, 0.022021161494940426}
{0.28183829312644537, 0.023090928092874528}
{0.28840315031266056, 0.024212558866024022}
{0.29512092266663853, 0.025388449020432583}
{0.3019951720402016, 0.026621082621622265}
{0.30902954325135906, 0.027913032919833342}
{0.31622776601683794, 0.029266962267230693}
{0.32359365692962827, 0.030685621579508087}
{0.3311311214825911, 0.03217184929262334}
{0.33884415613920255, 0.033728569764080174}
{0.34673685045253166, 0.035358791067316896}
{0.35481338923357547, 0.03706560212745217}
{0.3630780547701014, 0.03885216914694903}
{0.37153522909717257, 0.040721731270776884}
{0.38018939632056126, 0.042677595442454176}
{0.38904514499428067, 0.04472313040501728}
{0.3981071705534973, 0.046861759804553205}
{0.40738027780411284, 0.0490969543585093}
{0.41686938347033553, 0.05143222305660417}
{0.4265795188015928, 0.05387110336883629}
{0.4365158322401661, 0.05641715044283661}
{0.44668359215096326, 0.05907392528162753}
{0.4570881896148752, 0.06184498190270529}
{0.4677351412871981, 0.06473385349019771}
{0.47863009232263826, 0.06774403756358227}
{0.48977881936844614, 0.07087898019897075}
{0.5011872336272722, 0.07414205935213476}
{0.5128613839913648, 0.07753656734610406}
{0.5248074602497725, 0.08106569260011078}
{0.5370317963702527, 0.08473250069068756}
{0.5495408738576245, 0.0885399148495885}
{0.5623413251903491, 0.09249069601667817}
{0.5754399373371569, 0.09658742257873563}
{0.588843655355589, 0.1008324699369959}
{0.6025595860743578, 0.1052279900569472}
{0.6165950018614822, 0.10977589116315066}
{0.6309573444801934, 0.11447781774942266}
{0.6456542290346556, 0.11933513108041109}
{0.6606934480075961, 0.12434889036420585}
{0.6760829753919819, 0.12951983477702309}
{0.6918309709189366, 0.13484836652006538}
{0.707945784384138, 0.1403345350853371}
{0.7244359600749902, 0.14597802290146447}
{0.7413102413009177, 0.15177813252246541}
{0.758577575029184, 0.1577337755120202}
{0.776247116628692, 0.16384346316323115}
{0.7943282347242817, 0.17010529917931252}
{0.8128305161640995, 0.17651697442431463}
{0.8317637711026709, 0.18307576383511945}
{0.8511380382023763, 0.18977852556681235}
{0.8709635899560805, 0.19662170242342067}
{0.8912509381337455, 0.20360132560524585}
{0.9120108393559097, 0.2107130207828635}
{0.933254300796991, 0.2179520164866939}
{0.9549925860214359, 0.22531315478007855}
{0.9772372209558107, 0.23279090416337916}
{1., 0.24037937463696732}
{1.0232929922807548, 0.24807233483232694}
{1.0471285480508996, 0.25586323110306936}
{1.071519305237607, 0.26374520845162297}
{1.096478196143185, 0.27171113315282425}
{1.122018454301963, 0.2797536169227725}
{1.1481536214968828, 0.2878650424700961}
{1.174897554939529, 0.2960375902573692}
{1.2022644346174132, 0.304263266292752}
{1.2302687708123812, 0.3125339307660322}
{1.2589254117941675, 0.3208413273391274}
{1.2882495516931336, 0.3291771128986666}
{1.3182567385564075, 0.33753288757752486}
{1.3489628825916533, 0.34590022485301186}
{1.3803842646028852, 0.35427070153181084}
{1.412537544622754, 0.36263592743558154}
{1.4454397707459279, 0.370987574606395}
{1.4791083881682072, 0.37931740585767487}
{1.5135612484362087, 0.3876173025041109}
{1.5488166189124812, 0.3958792911128966}
{1.584893192461114, 0.40409556912863}
{1.6218100973589298, 0.4122585292351494}
{1.6595869074375613, 0.42036078232940316}
{1.6982436524617444, 0.42839517899505597}
{1.7378008287493762, 0.4363548293768268}
{1.7782794100389228, 0.4442331213703975}
{1.8197008586099843, 0.4520237370570563}
{1.8620871366628675, 0.4597206673268604}
{1.9054607179632483, 0.4673182246489597}
{1.9498445997580456, 0.4748110539625976}
{1.9952623149688808, 0.482194141677152}
{2.0417379446695296, 0.4894628227841483}
{2.0892961308540388, 0.496612786098432}
{2.1379620895022327, 0.5036400776593878}
{2.1877616239495516, 0.5105411023361713}
{2.23872113856834, 0.5173126236932223}
{2.2908676527677723, 0.5239517621836932}
{2.344228815319923, 0.5304559917488423}
{2.39883291901949, 0.5368231349106882}
{2.454708915685031, 0.5430513564533479}
{2.5118864315095797, 0.5491391557953091}
{2.570395782768865, 0.5550853581604944}
{2.6302679918953813, 0.5608891046602282}
{2.691534803926917, 0.5665498414012159}
{2.7542287033381663, 0.5720673077363282}
{2.818382931264455, 0.5774415237754652}
{2.8840315031266055, 0.5826727772730314}
{2.951209226666387, 0.5877616100067363}
{3.019951720402016, 0.5927088037595677}
{3.090295432513592, 0.5975153660129958}
{3.1622776601683795, 0.602182515454853}
{3.2359365692962845, 0.606711667400007}
{3.311311214825911, 0.6111044192160122}
{3.3884415613920273, 0.6153625358395194}
{3.4673685045253166, 0.6194879354624367}
{3.548133892335757, 0.6234826754598021}
{3.630780547701014, 0.6273489386241291}
{3.715352290971724, 0.6310890197637578}
{3.801893963205613, 0.634705312715525}
{3.890451449942805, 0.6382002978149982}
{3.981071705534973, 0.6415765298606312}
{4.073802778041126, 0.6448366266015678}
{4.168693834703355, 0.6479832577725192}
{4.265795188015925, 0.6510191346931714}
{4.365158322401661, 0.6539470004440272}
{4.46683592150963, 0.6567696206254235}
{4.570881896148752, 0.659489774701761}
{4.677351412871981, 0.6621102479286893}
{4.786300923226385, 0.6646338238571716}
{4.897788193684462, 0.6670632774049317}
{5.011872336272725, 0.6694013684828388}
{5.1286138399136485, 0.6716508361611984}
{5.248074602497728, 0.6738143933587709}
{5.370317963702527, 0.6758947220355329}
{5.4954087385762485, 0.6778944688687549}
{5.623413251903491, 0.6798162413908424}
{5.754399373371572, 0.6816626045665695}
{5.88843655355589, 0.683436077786768}
{6.025595860743581, 0.6851391322552401}
{6.165950018614822, 0.6867741887455566}
{6.309573444801936, 0.6883436157045139}
{6.456542290346556, 0.6898497276792873}
{6.6069344800759575, 0.6912947840457364}
{6.760829753919819, 0.6926809880158555}
{6.918309709189363, 0.6940104859030021}
{7.07945784384138, 0.6952853666242682}
{7.244359600749899, 0.6965076614201471}
{7.413102413009177, 0.6976793437724975}
{7.585775750291836, 0.6988023295026882}
{7.76247116628692, 0.6998784770327173}
{7.943282347242813, 0.7009095877930178}
{8.128305161640995, 0.7018974067615947}
{8.317637711026709, 0.7028436231200552}
{8.511380382023768, 0.7037498710130095}
{8.709635899560805, 0.7046177303982125}
{8.91250938133746, 0.7054487279756881}
{9.120108393559097, 0.7062443381849244}
{9.332543007969914, 0.7070059842600421}
{9.549925860214358, 0.7077350393336235}
{9.772372209558112, 0.7084328275806377}
{10., 0.7091006253946083}
{10.232929922807546, 0.7097396625888523}
{10.471285480508996, 0.7103511236162545}
{10.71519305237607, 0.7109361488016467}
{10.964781961431852, 0.7114958355814287}
{11.220184543019641, 0.7120312397455997}
{11.481536214968829, 0.7125433766778644}
{11.748975549395302, 0.7130332225899418}
{12.02264434617413, 0.7135017157466335}
{12.30268770812381, 0.7139497576786102}
{12.589254117941675, 0.7143782143802379}
{12.882495516931336, 0.7147879174901132}
{13.182567385564074, 0.7151796654522816}
{13.489628825916533, 0.7155542246564064}
{13.803842646028853, 0.7159123305554147}
{14.12537544622754, 0.7162546887593877}
{14.45439770745928, 0.7165819761046818}
{14.791083881682072, 0.7168948416974648}
{15.135612484362087, 0.717193907931031}
{15.488166189124811, 0.7174797714764205}
{15.848931924611142, 0.7177530042460147}
{16.218100973589298, 0.7180141543299147}
{16.595869074375614, 0.7182637469050137}
{16.982436524617444, 0.7185022851167989}
{17.378008287493763, 0.7187302509339895}
{17.78279410038923, 0.718948105976215}
{18.197008586099845, 0.7191562923150021}
{18.620871366628677, 0.7193552332483989}
{19.054607179632484, 0.7195453340496281}
{19.498445997580454, 0.7197269826901977}
{19.952623149688808, 0.7199005505379424}
{20.417379446695296, 0.7200663930305035}
{20.892961308540407, 0.7202248503247759}
{21.379620895022324, 0.720376247922884}
{21.87761623949552, 0.7205208972752539}
{22.3872113856834, 0.7206590963613747}
{22.908676527677724, 0.7207911302488408}
{23.442288153199225, 0.7209172716312857}
{23.9883291901949, 0.7210377813458086}
{24.547089156850312, 0.7211529088705054}
{25.118864315095795, 0.7212628928027132}
{25.703957827688647, 0.7213679613185698}
{26.302679918953814, 0.721468332614487}
{26.915348039269166, 0.7215642153311322}
{27.542287033381662, 0.721655808960502}
{28.18382931264455, 0.7217433042366609}
{28.84031503126606, 0.7218268835107117}
{29.51209226666387, 0.7219067211105534}
{30.19951720402016, 0.721982983685962}
{30.90295432513592, 0.7220558305395338}
{31.622776601683793, 0.7221254139439978}
{32.35936569296285, 0.7221918794464098}
{33.11311214825911, 0.7222553661597152}
{33.884415613920275, 0.7223160070421543}
{34.673685045253166, 0.722373929164981}
{35.48133892335757, 0.7224292539689381}
{36.30780547701014, 0.7224820975099274}
{37.15352290971728, 0.7225325706942981}
{38.018939632056124, 0.7225807795041617}
{38.904514499428046, 0.7226268252131264}
{39.810717055349734, 0.7226708045928381}
{40.73802778041126, 0.7227128101106938}
{41.68693834703355, 0.722752930119083}
{42.65795188015925, 0.7227912490365063}
{43.65158322401661, 0.7228278475208957}
{44.6683592150963, 0.7228628026354639}
{45.708818961487516, 0.7228961880073836}
{46.77351412871981, 0.7229280739795985}
{47.86300923226385, 0.7229585277560496}
{48.97788193684461, 0.7229876135405915}
{50.11872336272725, 0.7230153926698624}
{51.28613839913648, 0.7230419237403634}
{52.480746024977286, 0.723067262729991}
{53.70317963702527, 0.7230914631142544}
{54.954087385762485, 0.7231145759774099}
{56.23413251903491, 0.7231366501187189}
{57.54399373371572, 0.7231577321540471}
{58.8843655355589, 0.7231778666129991}
{60.25595860743581, 0.7231970960317794}
{61.65950018614822, 0.7232154610419655}
{63.095734448019364, 0.7232330004553686}
{64.56542290346556, 0.7232497513451505}
{66.06934480075964, 0.7232657491233583}
{67.60829753919819, 0.7232810276150327}
{69.18309709189363, 0.7232956191290366}
{70.79457843841381, 0.7233095545257524}
{72.44359600749898, 0.7233228632817753}
{74.13102413009177, 0.7233355735517415}
{75.85775750291836, 0.7233477122274131}
{77.6247116628692, 0.723359304994139}
{79.43282347242814, 0.7233703763848088}
{81.28305161640995, 0.7233809498314082}
{83.17637711026708, 0.7233910477142813}
{85.11380382023768, 0.7234006914092014}
{87.09635899560806, 0.7234099013323461}
{89.12509381337459, 0.7234186969832676}
{91.20108393559097, 0.7234270969859518}
{93.32543007969915, 0.7234351191280425}
{95.49925860214358, 0.723442780398319}
{97.72372209558111, 0.7234500970225001}
{100., 0.7234570844974505}
