{0, 0}
{0.0076835787521045, 0.004777817041506975}
{0.01925466763827567, 0.01172001961443635}
{0.03123600365895797, 0.018606442147969946}
{0.043656919932467925, 0.025442234459179962}
{0.056549705128236816, 0.0322325232346587}
{0.06995000255306988, 0.03898243660907751}
{0.08389727708136102, 0.045697130010728566}
{0.0984353640188437, 0.052381813695877306}
{0.11361311747857242, 0.05904178246230492}
{0.1294851803501371, 0.06568244812086277}
{0.14611290379917632, 0.0723093754178024}
{0.1635654519158349, 0.07892832224761437}
{0.18192113729837836, 0.08554528518640034}
{0.20126904694679912, 0.09216655162355507}
{0.22171103619081836, 0.09879876009432774}
{0.243364193432436, 0.10544897084524839}
{0.26636391310812324, 0.11212474923747306}
{0.29086776274824855, 0.11883426536616573}
{0.31706039882862713, 0.12558641432926138}
{0.3451598853140121, 0.13239096303830225}
{0.3754259142100753, 0.13925873151162693}
{0.40817064453195573, 0.14620181950921113}
{0.44377320679389565, 0.15323389360366949}
{0.48269943525626624, 0.16037055604811146}
{0.5255292128206295, 0.16762982627685852}
{0.5729951644175714, 0.17503278055762522}
{0.6260387243491438, 0.1826044187024317}
{0.6858936255507184, 0.19037486519185115}
{0.7542142241508054, 0.19838107759569595}
{0.8332802247479852, 0.2066693516534935}
{0.9263381553269109, 0.21529912994437642}
{1.0382026219051097, 0.2243490523054901}
{1.176388807271397, 0.2339271052228772}
{1.3534383909067722, 0.2441888730751322}
{1.5922823701457056, 0.25537353398660256}
{1.94081172104646, 0.2678846821413351}
{2.5230427479657473, 0.28251172652568307}
{3.831750557423834, 0.3013006329862791}
