{0, 0}
{0.009852005490903386, 0.008655924362513941}
{0.020214889835723088, 0.018414931969202207}
{0.03085421735069356, 0.028040744794729688}
{0.04178515593601993, 0.03754118986405413}
{0.053024025745739105, 0.04692379017967662}
{0.06458841621777477, 0.05619579740506243}
{0.07649731792601205, 0.06536422270713525}
{0.08877127153104286, 0.07443586608552893}
{0.10143253651954653, 0.0834173444977299}
{0.11450528292275054, 0.09231511907693273}
{0.12801580981321495, 0.10113552173324603}
{0.1419927951231227, 0.10988478142888104}
{0.1564675822408151, 0.11856905042443634}
{0.17147450996990193, 0.12719443080692908}
{0.18705129383453917, 0.1357670016316609}
{0.20323946846072316, 0.14429284704058187}
{0.22008490295580813, 0.1527780857612196}
{0.2376384039782014, 0.16122890244471244}
{0.25595642471186386, 0.16965158137211664}
{0.27510190247212796, 0.17805254314893337}
{0.2951452534916619, 0.18643838512420288}
{0.31616556100866633, 0.1948159264197341}
{0.33825200271394096, 0.20319225864697182}
{0.36150557676355166, 0.21157480363691075}
{0.38604120313932294, 0.2199713798307643}
{0.4119903008736576, 0.22839027940118342}
{0.4395039740648629, 0.23684035873139533}
{0.46875698439861857, 0.24533114562340524}
{0.4999527505959504, 0.2538729676093233}
{0.5333297042348485, 0.26247710710849415}
{0.5691694597366359, 0.27115599106553234}
{0.6078074444454749, 0.2799234253591706}
{0.6496469156102869, 0.2887948880560943}
{0.6951777189639693, 0.2977879010740738}
{0.7450018101487291, 0.30692250794099685}
{0.7998686247551147, 0.31622189761766695}
{0.8607251309600751, 0.3257132333817506}
{0.9287883617851951, 0.33542877608177746}
{1.0056534298218973, 0.34540744089504466}
{1.0934595598340417, 0.3556970116392945}
{1.1951549915107003, 0.3663573876232543}
{1.3149388605598238, 0.3774655199300336}
{1.4590393013864462, 0.3891232527604399}
{1.6371791580861061, 0.40147047621308135}
{1.8655864795692731, 0.41470877667145783}
{2.173936279535874, 0.42914807729904597}
{2.624212612909165, 0.44531135186893883}
{3.3769487903328845, 0.46422144320250003}
{5.070113870649809, 0.4885289770393349}
